1.0000,2.0000,3.0000,4.0000,5.0000,6.0000
3.7188,3.5625,3.8750,3.6964,3.7759,4.0000
4.3143,4.3889,4.4500,4.2647,4.5102,4.1667
4.5625,4.5357,4.3721,4.5242,4.7500,4.6800
4.6818,4.6875,4.7778,4.6328,4.7797,4.8696
5.1143,5.0000,5.1250,4.7213,4.7719,4.6897
4.9630,4.9355,5.1250,5.0924,4.8667,4.9744
5.2258,5.1304,5.3548,5.1591,5.1404,5.0000
5.0833,5.3793,5.1842,5.2931,5.2154,5.2857
5.1818,5.1714,5.5417,5.2419,5.5439,5.3704
5.2692,5.0690,5.4667,5.3712,5.5455,5.3929
5.4062,5.4737,5.4857,5.4141,5.4918,5.3200
5.4000,5.5588,5.5556,5.5042,5.3500,5.7200
5.6176,5.4400,5.4444,5.5041,5.5085,5.5625
5.5000,5.3947,5.4583,5.6721,5.5472,5.4828
5.5862,5.3200,5.6750,5.6842,5.5968,5.5333
5.8710,5.6429,5.7241,5.6240,5.6600,5.5405
5.7407,5.6333,5.7879,5.6810,5.7213,5.7879
5.8966,5.7742,5.6571,5.7805,5.6557,5.5714
5.7619,5.7879,5.6333,5.7672,5.8596,5.7209
