1.0000,2.0000,3.0000,4.0000,5.0000,6.0000
3.7667,3.7308,3.1600,4.0846,3.6852,4.0857
4.3500,4.7222,4.1176,4.3077,4.5116,4.0270
4.7742,4.7105,5.1667,4.6522,4.4754,4.1600
5.1538,4.8108,5.0000,5.0000,4.8594,4.4667
5.1724,4.9706,5.2000,5.0583,5.0833,5.1818
5.2571,5.3636,5.1111,5.0787,5.1250,5.2424
5.2647,5.3810,5.3590,5.2288,5.0784,5.2162
5.4583,5.0750,5.5455,5.3333,5.2623,5.4643
5.5588,5.2059,5.5000,5.3871,5.4545,5.1290
5.5581,5.8710,5.4375,5.4078,5.4074,5.3243
5.4231,5.4348,5.5000,5.5748,5.5574,5.6667
5.8276,5.5312,5.5294,5.6048,5.5000,5.6667
5.7419,5.6154,5.6400,5.5600,5.6552,5.7143
5.7500,5.6765,5.5455,5.6129,5.6984,5.7586
5.7241,5.7143,5.6000,5.6636,5.6757,5.7812
5.7857,5.9286,5.6818,5.6441,5.7193,5.6800
5.3214,5.8235,5.6923,5.7717,5.7500,5.8621
5.7812,5.7407,5.8611,5.7414,5.7321,5.6364
5.6389,5.7619,5.8846,5.7903,5.8246,5.8056
