1.0000,2.0000,3.0000,4.0000,5.0000,6.0000
3.7667,3.7308,3.1600,4.0846,3.6852,4.0857
4.3000,4.5556,4.2059,4.2615,4.5116,4.0000
4.5161,4.3158,4.8667,4.5478,4.4426,4.2400
4.6538,4.5405,4.7083,4.5042,4.4531,4.7333
4.5862,4.7353,4.6857,4.6167,4.4667,4.4545
4.5429,4.6818,4.6667,4.5276,4.6607,4.4242
4.5588,4.2381,4.7692,4.6017,4.5490,4.5676
4.6667,4.5500,4.6970,4.5263,4.6557,4.6429
4.7647,4.6765,4.3636,4.6048,4.5636,4.4839
4.5349,4.5806,4.8750,4.5146,4.5741,4.5676
4.8077,4.9130,4.5833,4.5984,4.6066,4.7179
4.8621,4.5312,4.5588,4.6613,4.5556,4.8148
4.5484,4.5769,4.8000,4.4880,4.5172,4.7429
4.5714,4.7353,4.6364,4.5968,4.4921,4.6897
4.5517,4.5000,4.7000,4.6075,4.5270,4.6562
4.7143,4.7143,4.6364,4.6186,4.5088,4.7600
4.6786,4.4706,4.4615,4.5039,4.6964,4.8621
4.5312,4.3704,4.2500,4.5000,4.6429,4.9394
